src,trg
attendant,attend
oppotuint,opportunity
yeas,years
surfing,surf
cincerily,sincerely
favoriet,favorite
arma,army
viewn,viewed
responsabile,responsible
recused,rescued
collages,colleagues
broked,broke
deal,dear
experiend,experience
choosign,choose
numnumber,number
alt,at
hobbed,robbed
voolleyball,volleyball
foots,feet
misic,music
whashed,washed
linguagens,languages
deceases,diseases
answear,answer
sunddently,suddenly
execerses,exercises
perfektly,perfectly
thieve,thief
leaven,leaves
cruched,crushed
insuranciee,insurance
firteen,fifteen
queistionnaires,questionnaires
violinista,violinist
route,routine
fill,feel
intelligeance,intelligence
improoving,improving
sentimeter,centimeter
cotations,quotations
medichine,medicines
outisde,outside
exhilaraiting,exhilarating
countriens,countries
its,it
becus,because
mantiancing,maintaining
theater,theatre
shapd,shaped
noices,noises
longin,longing
instrmend,instrument
fooball,football
lef,leaf
snearks,sneakers
materails,materials
furnature,furniture
permittable,permissible
fufilled,fulfilled
menegar,manager
opoosite,opposite
valueable,valuable
safare,safari
tchating,chatting
restureant,restaurant
retellings,retelling
pendients,pendents
partecipants,participants
revew,review
momther,mother
jappan,japan
fuletly,fluently
usurally,usually
liy,lily
promess,promises
jope,hope
volounteed,volunteer
frangile,fragile
buissnes,business
currantly,currently
experensive,expensive
playear,player
danceding,dance
severice,service
involded,involved
businass,business
restraurant,restaurant
instrictions,instructions
recoder,recorder
baeutiful,beautiful
heap,hope
casroom,classroom
uderstanding,understand
purchage,purchase
wonerful,wonderful
ciyt,city
aparment,apartment
merengue,meringue
denie,deny
zoom,zoo
polytechical,polytechnic
parner,partner
nocking,knocking
chindreen,children
nowardays,nowadays
joice,juice
zoon,zoo
inteship,internship
autunmn,autumn
buttone,button
swun,swam
chairmen,chairman
stauble,suitable
millitery,military
taist,taste
insurante,insurance
manufacturying,manufacturing
exersice,exercise
frieds,friend
smetimes,sometimes
moher,mother
heartly,heart
totaly,total
like,likes
oppotunity,opportunity
tiried,tiring
pinos,pins
hame's,name's
garde,grade
befire,before
quicky,quickly
chires,chairs
thouches,touches
byseness,business
advaced,advised
surmounte,surmount
mices,mice
piont,point
tran,train
gereral,general
effecint,efficient
cutly,curly
prepering,preparing
officier,officer
accroding,according
outlile,outline
choach,coach
amem,amen
equimpent,equipment
psichiatrics,psychiatrists
swimmime,swimming
anythinks,anythings
beacome,became
honney,honey
stollen,stolen
libbrary,library
retaines,retains
privacity,privacy
brochre,brochure
intesive,intensive
sleaping,sleeping
fridens,friends
aswers,answers
twiece,twice
speeking,speaking
blck,black
couteous,courteously
egineer,engineer
leanguages,languages
safey,safe
eigth,eighth
egual,equal
inoganic,inorganic
woke,working
hundret,hundred
thetirty,thirty
learni,learn
coumputer,computer
coutions,cautious
freund,friends
my's,my
hapy,have
carturns,cartons
oppened,open
eveningh,evening
brainsorm,brainstorm
mais,main
promisse,promise
though,through
fisrt,firstly
yuga,yoga
favourist,favorite
teqnologue,technology
themselfs,themselves
there's,the
maked,made
diferet,different
arond,around
dvier,drive
secretarty,secretary
powerfull,powerful
fallow,follow
bennefits,benefits
drins,drinks
appointament,appointment
biolocigal,biological
campling,camping
choosing,chosen
yoursesf,yourself
doen,done
studried,studied
addtion,addition
sucsessfull,successful
spaghetty,spaghetti
son,soon
thye,the
drnk,drink
payer,player
aswer,answer
certanly,certain
fellow,follow
vegetales,vegetables
whatches,watch
hind,hint
aobove,above
mopp,mop
chrat,chart
mi,meet
beb,bad
favorie,favorite
corcodiles,crocodiles
employe,employee
be,he
pandts,pants
lead's,leads
syntomps,symptoms
forgiue,forgive
viewes,viewers
chocclate,chocolate
hose's,house
indicate,indicates
adventur,adventure
n,an
sendding,sending
seveanty,seventy
minuten,minutes
breafast,breakfast
pictrue,picture
cheearleader,cheerleader
understading,understanding
orla,oral
pices,pieces
lunsh,lunch
suddnellly,suddenly
roke,rock
rapor,report
haier,hair
hier,here
sihg,singing
news,new
specialitation,specialization
phon,phone
necklase,necklace
antropoídeo,anthropoid
sloppness,sloppiness
take,talk
brige,bridge
ho,hot
habbit,habit
anlimited,unlimited
adventoures,adventures
mosters,monsters
stor,store
andycraft,handicrafts
quess,kiss
listenling,listening
opportunites,opportunities
perhups,perhaps
songlasses,sunglasses
lanp,lamp
foobal,football
magawines,magazines
tomorrown,tomorrow
youes,years
engoying,enjoying
lams,lamps
busing,busy
shors,shoes
soul,sole
separatedly,separately
aoubt,about
romamnce,romance
desapeared,disappeared
responsabilety,responsibility
motivatment,motivation
comprove,prove
seassons,seasons
totalize,total
mechanical's,mechanical
senty,seventy
equipmeent,equipment
decreas,decrease
panoram,panorama
preparaes,prepares
finised,finished
preeschool,preschool
personn,person
stranges,strangers
pharmasist,pharmacist
tomataes,tomatoes
go,going
promisses,promises
refigerator,refrigerator
wreading,wearing
telephon,telephone
receipe,recipe
gardennig,gardening
netwoks,network
trinees,trainees
headacke,headache
brond,blonde
treaths,threats
birtday,birthday
operas,opera
dirthy,thirty
someoen,someone
begind,began
worded,worked
unsuccsessful,unsuccessful
trird,third
matt,mat
reide,ride
happ,happy
polites,polite
thife,thief
fithnes,fitness
joinning,joining
bier,beer
approximatly,approximately
wiht,with
estranho,strange
goot,good
speaken,speaking
baloons,balloons
caynne,cayenne
marketring,marketing
left,let
cousi,cousin
diing,dining
advicements,advisement's
umberalla,umbrella
tsunuami,tsunami
servises,services
decribed,described
husbande's,husband's
hat,had
thanxs,thank
rstaurtant,restaurant
scorde,score
my,may
aur,our
decrased,decreased
fowr,four
ease,easy
iit's,it's
pataos,potatoes
bitted,bettered
finihed,finished
listend,listen
warces,watch
jaens,jeans
fathr,father
thhriugh,through
nobady,nobody
intructions,instructions
intereste,interested
strengts,strengths
along,alone
solder,soldier
sufficiant,sufficient
evacuvation,evacuation
objets,object
mus,must
weakeness,weaknesses
explainning,explaining
windy,wind
mw,my
sllim,slim
does,do
branchs,branches
make,wake
wan,won
floo,floor
seasonig,seasoning
colorfue,colorful
jentleman,gentleman
watermelone,watermelon
thoughth,thought
jakcet,jacket
libaly,library
mean,means
sulfs,surfs
volanteer,volunteer
obteined,obtained
typoons,typhoons
profecional,professional
grandmither,grandmother
comisole,camisole
thes,the
buiteful,beautiful
mam,mom
criatures,creatures
flus,flu's
hpo,hope
peuple,people
unmber,number
schoools,schools
scub,scuba
issn't,isn't
shore,chore
frora,flora
bannans,bananas
denpending,depending
goming,going
watermelom,watermelon
gelatina,gelatine
swatshirt,sweatshirt
choreqs,chores
lanlord,landlord
atletic,athletic
rotina,routine
hear,here
thins,thing
intern,internal
posssible,possible
si,see
intnernship,internship
discrets,discrete
avent,haven't
prouve,prove
ruseturant,restaurant
pretti,pretty
guitarr,guitar
wohle,whole
universitet,university
yelow,yellow
enterpreneur,entrepreneur
becoome,become
numenber,number
besutiful,beautiful
okd,old
listining,listening
jackt,jacket
tweves,twelve
cunsumption,consumption
enow,enough
ironned,ironed
disdress,address
wityh,with
borroe,borrow
stady,study
aquire,acquire
nome's,name's
changeb,changed
toctor,doctor
ppoints,points
muci,music
tewnty,twenty
expreince,experience
expences,expenses
fovorites,favorite
jeanss,jeans
diffculty,difficulty
shows,shoes
smoul,small
eigthy,eight
paeticipate,participate
finnancial,financial
atyle,style
olders,older
tihs,this
thrughtout,throughout
fome,from
hadphons,headphones
travalled,travelled
fianlly,finally
lady's,ladies
emplorer,employer
firt,firstly
boarding,board
conecer,concert
manufactory,manufacture
vegatables,vegetables
bacheloor,bachelor's
swemp,swept
ethnical,ethnic
beged,begged
chiana,china
tenks,thanks
whatc,watch
barrk,bark
occurance,occurrence
inteligency,intelligence
dicition,decided
marieg,married
cyty,city
baye,bye
evev,even
topograph,topography
frabrics,fabrics
pakage,package
genger,ginger
traine,training
woul'd,would
ammazing,amazing
writtng,writing
charakter,characters
adquired,acquired
washinng,washing
tey,they
cayenee,cayenne
suether,sweater
lyght,light
seack,sick
cognotive,cognitive
unfurtunally,unfortunately
mentin,mentions
closes,close
peroid,period
dig,dog
plastice,plastic
eautiful,beautiful
drope,drop
sertificates,certificates
cacke,cake
amond,among
famiely,family
scriba,scuba
monthy,monthly
celerate,celebrate
volcanos,volcanoes
satisfiey,satisfy
vanderful,wonderful
chitchen,chicken
cloush,clothes
fairaly,fairly
sgraight,straight
eveybody,everybody
bedroons,bedroom
spearl,speak
sholud,should
wnte,write
forbiden,forbidden
mountaine,mountain
instrucion,instructions
metodo,method
diasater,disaster
sudios's,studios
chaurs,chairs
smell's,smells
respinsibility,responsibility
famaly,family
carees,career
morher,mother
daugther's,daughter's
fititeen,fifteen
loing,long
confunsion,confusion
employeds,employees
namew,names
durties,dirty
friehds,friend
peppe,pepper
fieve,five
colleaugues,colleagues
hace,have
liseting,listen
digrees,degrees
sopport,support
falses,false
nervouse,nervous
granduate,graduate
lugagge,luggage
therefor,therefore
equility,equity
bringstorms,brainstorm
futur's,future
leafe,leave
vorget,forget
reagard,regards
taskes,tastes
scenary,scenery
capten,captain
nicet,nice
errorous,erroneous
colleage,colleagues
competrs,computers
bottler,bottles
tikets,ticket
cold,could
kerboards,keyboards
boght,bought
therm,term
yohn,john
couches,coaches
t's,it's
journalims,journalism
meety,meet
sincereless,sincerely
hamburgues,hamburgers
thank's,thanks
dificults,difficulty
you''ve,you've
swearter,sweater
brookers,brokers
paly,played
kissys,kisses
trobles,troubles
quietely,quietly
tempreature,temperature
characterists,characteristics
kwnow,know
olsos,also
giutar,guitar
clothes's,clothes
o'cock,o'clock
treval,travel
poisiton,position
loaves,loaf
isent,isn't
challenger,challenges
recieve,receive
atttend,attend
motocicle,motorcycle
dinning,dinner
assignements,assignments
keybuard,keyboards
fery,very
permante,permanent
servece,service
collegue,colleagues
backpackt,backpack
mad,made
graen,green
engenir,engineer
stadions,stations
beliave,believe
seixteen,sixteen
morining,morning
fivethy,fifty
paperl,paper
buttom,bottom
twown,town
minimium,minimum
gife,gift
fars,fairs
cimb,climb
ping,pig
neklace,necklace
effeciently,efficiently
terribely,terribly
promove,prove
vacatoin,vacation
ocations,occasions
i'ts,it
tydi,tidy
didn',didn't
esperienced,experience
roughtly,roughly
letter,little
epidemie,epidemic
phone's,phone
emils,emails
simetime,sometimes
promess,promised
pace,peace
kingdergarten,kindergarten
naame's,name's
dont',don't
wint,with
ciggarette,cigarette
breskfast,breakfast
mishievous,mischievous
assistency,assistance
dautghers,daughters
boyfrend,boyfriend
moutain,mountains
buil,built
comission,commission
unieveristy,university
usuaaly,usually
augst,august
cokis,cookies
requisting,requesting
staricase,staircase
coldy,cloudy
exemples,examples
lenguagues,languages
morth,month
vacuuped,vacuumed
spaghette,spaghetti
waintig,waiting
imprisioned,imprisoned
reais,rheas
prosition,position
sightseing,sightseeing
fifry,fifty
naugty,naughty
wass,was
difficlt,difficult
mids't,midst
lyris,lyrics
garanty,guarantee
cigarretes,cigarettes
viseted,visited
lowier,lawyer
comision,commission
tldy,tidy
beautifuli,beautiful
sox,socks
possible,possibly
sympotms,symptoms
chellenge,challenge
them,the
disposit,deposit
bikkini,bikini
engennier,engineer
movility,mobility
weetkend,weekend
doenst,doesn't
know,now
hummer,hammer
tetching,teaching
yearas,years
dird,bird
heatlh,health
cured,curved
voley,volley
je,he
wwith,with
saffering,suffering
fridgerator,refrigerator
congraturated,congratulation
invait,invite
actrees,actresses
plaies,plays
atmopshere,atmosphere
psycologie,psychology
natsy,nasty
studint,student
she's',she
summrise,summarize
bear,dear
directoins,directions
chesee,cheese
incrased,increased
delicioius,delicious
stel,still
heartbroked,heartbroken
studants,students
heatphones,headphones
qruirenmens,requirements
likehood,likelihood
reiceive,receive
impinion,opinion
stold,stolen
swet,sweet
neckl,necklace
depands,depends
wondul,wonderful
pilt,belt
child,children
estabilishment,establishment
inderstend,understand
grenn,green
unfortunetly,unfortunately
intertional,international
theyre,they're
footwears,footwear
investigacions,investigations
vacacy,vacancy
aprtement,apartment
nersery,nursery
unnomal,abnormal
awrad,award
figth,fight
colore,color
paintd,painted
duscriminate,discriminate
blacke,black
rewarging,rewarding
eiht,eight
anather,another
becaues,because
doctorate's,doctorate
fater,father
counselo,counselor
houseceaper,housekeeper
intertnet,internet
stament,statement
donce,dance
decreaseng,decreasing
whey,they
phones,telephones
degreeds,degrees
sailin,sailing
maked,had
accountan,accountant
allegible,eligible
markineting,marketing
vandalizling,vandalizing
oy,joy
appolygize,apologize
weekwnd,weekend
analizing,analyzing
shopeing,shopping
suject,subject
inivaites,invites
corparate,corporate
chir,chair
silve,silver
sicerely,sincerely
beacha,beach
wift's,wife's
exchage,exchange
shiff,ship
lefth,left
interst,interest
grandmoter,grandmother
stucked,stuck
classcal,classical
accontancy,accounting
tipe,types
youeself,yourself
safary,salary
reseaching,researching
corser,course
pary,party
plattaform,platform
voabulary,vocabulary
bolwing,bowling
phamacy,pharmacy
shair,share
beutician,beautician
kiyboards,keyboards
cohres,chores
convinied,convenient
correts,corrects
togethr,together
moskits,mosquitoes
junyor,junior
qaulity,quality
dive,diving
brosher,brush
ale,are
bblack,black
cuantr,country
giraff,giraffes
eated,eaten
perpouse,purposes
sarted,started
evalute,evaluate
soliutions,solutions
dont'n,not
weitress,waitress
evactuation,evacuation
litening,listening
wath,want
clasroom,classroom
renowed,renowned
faverate,favorite
daimond,diamond
acorrding,according
vakuumed,vacuumed
survay,survey
depanding,depending
comming,coming
plataforme,platform
gona,going
desc,desks
withnessed,witnessed
lik,like
spend,spent
jerse,jersey
wondows,window
frid,fried
requset,request
naiht,night
tommory,tomorrow
fropped,dropped
lacket,jacket
ckirt,skirt
psycotherapy,psychotherapy
interess,interest
fisk,fish
appreciatable,appreciable
forsee,foresee
goverments,governments
